33554432,262144,128,15573720 
33554432,262144,128,14197316 
33554432,262144,128,25414244 
33554432,262144,128,14383236 
33554432,262144,128,43043604 
33554432,262144,128,13577116 
33554432,262144,128,13357860 
33554432,262144,128,13741304 
33554432,262144,128,47743136 
33554432,262144,128,13704792 

67108864,262144,256,31014388 
67108864,262144,256,35584248 
67108864,262144,256,59575012 
67108864,262144,256,27063744 
67108864,262144,256,60502432 
67108864,262144,256,26858344 
67108864,262144,256,51980012 
67108864,262144,256,29966128 
67108864,262144,256,53761760 
67108864,262144,256,31169480 

100663296,262144,384,47517472 
100663296,262144,384,54621520 
100663296,262144,384,69946944 
100663296,262144,384,71249656 
100663296,262144,384,70471168 
100663296,262144,384,71008064 
100663296,262144,384,42277196 
100663296,262144,384,51649232 
100663296,262144,384,75148716 
100663296,262144,384,72904800 

134217728,262144,512,64386680 
134217728,262144,512,102631120 
134217728,262144,512,87438072 
134217728,262144,512,121308100 
134217728,262144,512,115734692 
134217728,262144,512,85234192 
134217728,262144,512,88550836 
134217728,262144,512,80228432 
134217728,262144,512,85396280 
134217728,262144,512,84296228 

268435456,262144,1024,131156352 
268435456,262144,1024,161251684 
268435456,262144,1024,136992352 
268435456,262144,1024,155486620 
268435456,262144,1024,159164872 
268435456,262144,1024,165822040 
268435456,262144,1024,169012116 
268435456,262144,1024,158156092 
268435456,262144,1024,157051164 
268435456,262144,1024,156287076 

402653184,262144,1536,186581048 
402653184,262144,1536,192012460 
402653184,262144,1536,201197052 
402653184,262144,1536,219458064 
402653184,262144,1536,192706840 
402653184,262144,1536,204645636 
402653184,262144,1536,203610088 
402653184,262144,1536,200665320 
402653184,262144,1536,200559808 
402653184,262144,1536,203157620 

536870912,262144,2048,251844332 
536870912,262144,2048,251108724 
536870912,262144,2048,271212332 
536870912,262144,2048,242176236 
536870912,262144,2048,261506264 
536870912,262144,2048,257736420 
536870912,262144,2048,253220776 
536870912,262144,2048,252903188 
536870912,262144,2048,252652952 
536870912,262144,2048,254036636 

671088640,262144,2560,302807620 
671088640,262144,2560,295124072 
671088640,262144,2560,303222636 
671088640,262144,2560,308919788 
671088640,262144,2560,306995088 
671088640,262144,2560,332546068 
671088640,262144,2560,298769500 
671088640,262144,2560,304289800 
671088640,262144,2560,302744656 
671088640,262144,2560,302045444 

805306368,262144,3072,366067472 
805306368,262144,3072,356231256 
805306368,262144,3072,360217328 
805306368,262144,3072,362857224 
805306368,262144,3072,360240836 
805306368,262144,3072,359470644 
805306368,262144,3072,366223616 
805306368,262144,3072,354326696 
805306368,262144,3072,352842424 
805306368,262144,3072,365864260 

939524096,262144,3584,423754824 
939524096,262144,3584,408278384 
939524096,262144,3584,423911208 
939524096,262144,3584,406935820 
939524096,262144,3584,445389288 
939524096,262144,3584,394172328 
939524096,262144,3584,420811232 
939524096,262144,3584,413604696 
939524096,262144,3584,418287868 
939524096,262144,3584,422568856 

1073741824,262144,4096,481094388 
1073741824,262144,4096,458212348 
1073741824,262144,4096,455325800 
1073741824,262144,4096,455909572 
1073741824,262144,4096,469781972 
1073741824,262144,4096,440549848 
1073741824,262144,4096,455270052 
1073741824,262144,4096,473908280 
1073741824,262144,4096,465697788 
1073741824,262144,4096,475212744 

1610612736,262144,6144,762492328 
1610612736,262144,6144,699292584 
1610612736,262144,6144,674172512 
1610612736,262144,6144,708365324 
1610612736,262144,6144,677335376 
1610612736,262144,6144,708364592 
1610612736,262144,6144,675071548 
1610612736,262144,6144,700955468 
1610612736,262144,6144,667621796 
1610612736,262144,6144,700595248 

2147483648,262144,8192,949126448 
2147483648,262144,8192,877193400 
2147483648,262144,8192,873956008 
2147483648,262144,8192,845834680 
2147483648,262144,8192,872193908 
2147483648,262144,8192,835595596 
2147483648,262144,8192,855433196 
2147483648,262144,8192,877880140 
2147483648,262144,8192,843983512 
2147483648,262144,8192,862455924 

2684354560,262144,10240,1182133148 
2684354560,262144,10240,1059188800 
2684354560,262144,10240,1076546556 
2684354560,262144,10240,1064431852 
2684354560,262144,10240,1051480344 
2684354560,262144,10240,1075566396 
2684354560,262144,10240,1069886416 
2684354560,262144,10240,1069424992 
2684354560,262144,10240,1060304952 
2684354560,262144,10240,1098218156 

3221225472,262144,12288,1426030604 
3221225472,262144,12288,1271038888 
3221225472,262144,12288,1266600452 
3221225472,262144,12288,1243401808 
3221225472,262144,12288,1271409344 
3221225472,262144,12288,1264511084 
3221225472,262144,12288,1243539936 
3221225472,262144,12288,1252865056 
3221225472,262144,12288,1225140056 
3221225472,262144,12288,1259817800 

3758096384,262144,14336,1628277832 
3758096384,262144,14336,1456493468 
3758096384,262144,14336,1438519948 
3758096384,262144,14336,1477814116 
3758096384,262144,14336,1462007132 
3758096384,262144,14336,1479900488 
3758096384,262144,14336,1465221268 
3758096384,262144,14336,1454270712 
3758096384,262144,14336,1436197680 
3758096384,262144,14336,1442486932 

4294967296,262144,16384,1872753508 
4294967296,262144,16384,1657800264 
4294967296,262144,16384,1649355008 
4294967296,262144,16384,1666306484 
4294967296,262144,16384,1658176404 
4294967296,262144,16384,1647437680 
4294967296,262144,16384,1660753356 
4294967296,262144,16384,1648691064 
4294967296,262144,16384,1643500396 
4294967296,262144,16384,1657230864 

5368709120,262144,20480,2359975792 
5368709120,262144,20480,2088210332 
5368709120,262144,20480,2130270352 
5368709120,262144,20480,2099056080 
5368709120,262144,20480,2044661656 
5368709120,262144,20480,2040745240 
5368709120,262144,20480,2093805644 
5368709120,262144,20480,2073883400 
5368709120,262144,20480,2044937668 
5368709120,262144,20480,2030037092 

6442450944,262144,24576,2884174120 
6442450944,262144,24576,2601620056 
6442450944,262144,24576,2544974308 
6442450944,262144,24576,2464141608 
6442450944,262144,24576,2544594232 
6442450944,262144,24576,2447415096 
6442450944,262144,24576,2437489320 
6442450944,262144,24576,2428359452 
6442450944,262144,24576,2416589980 
6442450944,262144,24576,2423680272 

7516192768,262144,28672,265418145232 
7516192768,262144,28672,264182790360 
7516192768,262144,28672,264752230228 
7516192768,262144,28672,264246828876 
7516192768,262144,28672,265098425576 
7516192768,262144,28672,265444051944 
7516192768,262144,28672,264752738620 
7516192768,262144,28672,264353035932 
7516192768,262144,28672,263528482396 
7516192768,262144,28672,264060761112 

8589934592,262144,32768,365082314988 
8589934592,262144,32768,364611741404 
8589934592,262144,32768,366226258204 
8589934592,262144,32768,366572169796 
8589934592,262144,32768,363778454512 
8589934592,262144,32768,363539020656 
8589934592,262144,32768,364496933304 
8589934592,262144,32768,370882180928 
8589934592,262144,32768,365242051876 
8589934592,262144,32768,363938208364 

